order_id,customer_id,date,crop_id,kg,sgd_total
O02501,C0397,2025-09-28,lettuce,3.02,14.44
O02502,C0397,2025-09-20,lettuce,0.49,2.66
O02503,C0397,2026-01-12,lettuce,0.31,1.36
O02504,C0398,2026-02-21,kai_lan,4.53,32.54
O02505,C0398,2026-01-19,kai_lan,4.78,33.25
O02506,C0398,2026-04-08,chye_sim,3.42,18.78
O02507,C0399,2025-09-08,spinach,2.9,23.3
O02508,C0399,2025-09-19,spinach,3.71,25.81
O02509,C0399,2025-09-01,spinach,2.32,16.76
O02510,C0399,2025-09-24,kai_lan,0.91,8.15
O02511,C0399,2025-10-01,spinach,1.67,11.89
O02512,C0399,2025-08-12,kai_lan,1.07,8.17
O02513,C0399,2025-10-16,spinach,2.85,21.73
O02514,C0399,2025-06-26,spinach,1.03,7.07
O02515,C0399,2025-05-23,kai_lan,3.92,35.18
O02516,C0399,2025-10-07,kai_lan,2.42,18.6
O02517,C0399,2026-02-19,spinach,0.87,6.85
O02518,C0399,2025-10-11,spinach,0.73,5.09
O02519,C0399,2025-08-26,spinach,1.48,9.84
O02520,C0399,2026-04-04,chye_sim,0.71,4.52
O02521,C0400,2026-01-30,lettuce,4.13,20.41
O02522,C0400,2026-02-17,chye_sim,1.95,10.32
O02523,C0401,2026-03-10,kai_lan,2.71,24.6
O02524,C0401,2025-10-13,arugula,3.22,30.01
O02525,C0401,2026-01-17,kai_lan,4.97,39.22
O02526,C0401,2026-02-04,chye_sim,2.92,20.67
O02527,C0401,2025-11-10,arugula,1.24,10.3
O02528,C0401,2025-12-13,arugula,2.98,24.69
O02529,C0401,2026-02-06,lettuce,2.25,15.51
O02530,C0401,2025-11-08,kai_lan,4.26,36.83
O02531,C0401,2026-01-10,lettuce,2.53,16.29
O02532,C0401,2026-01-08,spinach,3.24,21.67
O02533,C0401,2026-03-21,arugula,1.46,13.75
O02534,C0401,2025-12-06,arugula,4.34,36.25
O02535,C0402,2026-04-07,kai_lan,1.51,9.56
O02536,C0402,2025-11-27,kai_lan,4.29,31.13
O02537,C0402,2026-03-03,kai_lan,2.64,18.16
O02538,C0402,2026-01-31,kai_lan,4.91,30.61
O02539,C0402,2025-11-11,arugula,3.13,24.47
O02540,C0403,2025-10-18,arugula,1.54,10.66
O02541,C0403,2025-10-20,arugula,1.3,10.02
O02542,C0403,2025-11-17,arugula,1.76,13.5
O02543,C0403,2026-03-31,arugula,4.34,33.57
O02544,C0403,2026-02-06,arugula,2.87,22.65
O02545,C0404,2025-09-21,lettuce,2.2,11.88
O02546,C0404,2025-09-28,spinach,3.39,18.58
O02547,C0404,2025-05-18,lettuce,0.74,4.03
O02548,C0404,2025-04-24,lettuce,2.54,12.36
O02549,C0405,2025-12-31,spinach,1.54,11.88
O02550,C0405,2026-02-09,spinach,1.87,13.03
O02551,C0405,2026-02-11,kai_lan,4.12,34.55
O02552,C0405,2026-03-24,kai_lan,4.8,44.09
O02553,C0405,2026-01-27,spinach,2.22,17.45
O02554,C0405,2025-11-27,spinach,3.73,30.43
O02555,C0405,2026-01-23,spinach,0.58,4.06
O02556,C0405,2026-03-08,spinach,4.18,29.93
O02557,C0405,2025-10-23,spinach,3.08,25.48
O02558,C0405,2025-12-01,spinach,3.2,26.36
O02559,C0405,2026-03-18,spinach,3.35,25.22
O02560,C0405,2025-10-18,spinach,1.2,8.5
O02561,C0406,2026-03-01,spinach,3.31,17.46
O02562,C0406,2026-03-13,spinach,3.64,19.76
O02563,C0407,2025-11-29,chye_sim,0.92,6.17
O02564,C0407,2025-12-16,arugula,3.36,33.13
O02565,C0407,2025-11-21,arugula,1.9,17.6
O02566,C0407,2025-12-25,chye_sim,4.38,30.03
O02567,C0407,2026-03-03,arugula,2.74,24.25
O02568,C0407,2026-01-08,kai_lan,2.13,16.65
O02569,C0407,2026-01-19,arugula,4.76,43.89
O02570,C0407,2026-01-21,arugula,2.48,20.76
O02571,C0407,2025-12-03,lettuce,1.26,7.26
O02572,C0407,2026-01-30,arugula,1.61,14.83
O02573,C0408,2026-03-18,lettuce,3.06,18.76
O02574,C0408,2026-03-29,arugula,1.24,12.66
O02575,C0408,2026-04-10,arugula,2.14,18.36
O02576,C0408,2026-03-02,arugula,0.93,9.27
O02577,C0409,2025-12-26,chye_sim,4.94,27.49
O02578,C0409,2026-03-16,kai_lan,3.69,24.11
O02579,C0410,2025-05-12,arugula,3.39,26.19
O02580,C0410,2026-04-09,arugula,0.6,4.76
O02581,C0410,2025-05-16,arugula,1.63,12.6
O02582,C0410,2026-04-14,arugula,4.32,31.68
O02583,C0410,2025-12-19,lettuce,4.89,21.12
O02584,C0410,2025-04-02,arugula,3.54,25.83
O02585,C0410,2026-01-07,arugula,2.56,17.05
O02586,C0410,2026-04-02,arugula,3.89,26.35
O02587,C0411,2025-07-10,kai_lan,3.26,22.02
O02588,C0411,2025-12-26,kai_lan,1.98,12.48
O02589,C0411,2026-01-06,kai_lan,1.45,8.4
O02590,C0411,2025-08-12,kai_lan,3.87,25.33
O02591,C0411,2025-10-31,kai_lan,4.8,27.58
O02592,C0411,2025-04-01,kai_lan,4.51,27.43
O02593,C0411,2025-03-15,kai_lan,2.24,16.28
O02594,C0411,2025-03-30,kai_lan,4.95,32.56
O02595,C0411,2026-02-23,kai_lan,3.77,22.84
O02596,C0412,2026-01-21,lettuce,4.62,22.12
O02597,C0412,2026-02-21,lettuce,4.48,24.03
O02598,C0413,2026-03-01,lettuce,0.74,3.41
O02599,C0413,2026-04-03,lettuce,3.26,16.96
O02600,C0414,2026-03-18,arugula,2.84,21.24
O02601,C0414,2026-04-01,arugula,2.6,20.94
O02602,C0415,2025-09-19,kai_lan,2.67,16.21
O02603,C0415,2025-12-12,kai_lan,2.31,14.45
O02604,C0415,2025-08-22,lettuce,1.07,5.55
O02605,C0415,2026-01-08,kai_lan,3.44,20.69
O02606,C0415,2025-05-12,kai_lan,0.51,3.07
O02607,C0415,2025-06-08,kai_lan,1.69,9.81
O02608,C0415,2025-10-09,kai_lan,0.93,5.5
O02609,C0415,2026-02-26,kai_lan,3.25,23.03
O02610,C0415,2025-07-24,spinach,3.53,22.13
O02611,C0416,2026-02-16,lettuce,1.11,4.81
O02612,C0416,2026-01-09,lettuce,4.5,19.96
O02613,C0417,2025-05-12,lettuce,6.54,29.02
O02614,C0417,2025-06-18,lettuce,6.66,34.32
O02615,C0417,2026-02-21,lettuce,11.77,63.91
O02616,C0417,2025-12-20,arugula,14.84,116.79
O02617,C0417,2025-05-12,lettuce,11.61,52.98
O02618,C0417,2025-10-08,lettuce,11.11,58.29
O02619,C0417,2025-07-13,lettuce,11.06,59.75
O02620,C0418,2026-03-23,kai_lan,1.69,11.7
O02621,C0418,2025-10-17,arugula,0.84,6.35
O02622,C0418,2025-03-20,chye_sim,3.59,21.88
O02623,C0418,2025-04-19,chye_sim,2.15,12.28
O02624,C0418,2026-02-20,kai_lan,2.73,17.94
O02625,C0418,2025-06-19,spinach,0.54,3.39
O02626,C0418,2025-11-26,spinach,2.9,16.15
O02627,C0418,2025-11-23,chye_sim,1.53,8.5
O02628,C0418,2025-05-23,chye_sim,2.61,15.49
O02629,C0419,2026-03-30,chye_sim,0.72,3.63
O02630,C0419,2026-02-12,arugula,3.69,26.85
O02631,C0420,2026-04-16,arugula,1.07,7.32
O02632,C0420,2025-09-11,arugula,3.9,29.95
O02633,C0420,2026-02-26,arugula,4.36,33.04
O02634,C0420,2025-05-04,arugula,3.86,29.85
O02635,C0420,2026-01-16,arugula,3.53,25.32
O02636,C0420,2025-05-12,arugula,4.5,33.57
O02637,C0420,2025-04-21,chye_sim,3.14,18.2
O02638,C0420,2025-09-19,arugula,3.46,26.67
O02639,C0421,2025-11-16,spinach,0.7,5.67
O02640,C0421,2026-04-12,arugula,1.65,15.52
O02641,C0421,2025-07-30,arugula,4.17,37.09
O02642,C0421,2025-07-12,arugula,2.5,23.47
O02643,C0421,2026-02-15,arugula,3.12,25.69
O02644,C0421,2025-11-01,spinach,3.29,22.37
O02645,C0421,2026-03-12,arugula,1.0,9.13
O02646,C0421,2025-08-22,arugula,1.0,8.86
O02647,C0421,2025-10-15,spinach,0.53,3.82
O02648,C0421,2025-09-16,spinach,0.5,3.94
O02649,C0421,2026-02-16,arugula,1.28,11.7
O02650,C0422,2026-03-03,kai_lan,1.97,14.33
O02651,C0422,2026-04-06,arugula,4.32,31.33
O02652,C0422,2025-07-25,kai_lan,1.56,9.03
O02653,C0422,2025-07-23,spinach,2.78,17.66
O02654,C0422,2026-02-16,spinach,3.75,24.14
O02655,C0422,2026-04-16,kai_lan,4.76,30.91
O02656,C0422,2025-09-26,kai_lan,2.08,14.36
O02657,C0423,2025-07-23,kai_lan,1.44,9.74
O02658,C0423,2025-09-01,kai_lan,3.21,19.84
O02659,C0423,2025-09-16,kai_lan,3.33,22.53
O02660,C0423,2025-11-25,kai_lan,1.05,6.38
O02661,C0423,2026-01-21,kai_lan,3.69,26.0
O02662,C0423,2026-01-27,kai_lan,1.76,12.17
O02663,C0423,2025-08-02,kai_lan,0.49,3.11
O02664,C0423,2026-01-06,kai_lan,4.75,29.92
O02665,C0423,2025-11-16,kai_lan,2.2,13.34
O02666,C0423,2025-12-26,kai_lan,3.51,21.69
O02667,C0424,2025-04-03,lettuce,2.51,11.72
O02668,C0424,2025-08-13,lettuce,4.81,23.75
O02669,C0425,2026-04-06,arugula,0.81,5.48
O02670,C0425,2026-04-01,arugula,1.14,9.15
O02671,C0426,2026-03-23,spinach,4.21,21.84
O02672,C0426,2026-03-14,spinach,1.66,9.96
O02673,C0427,2025-12-19,spinach,1.32,8.49
O02674,C0427,2026-01-17,spinach,2.77,16.42
O02675,C0427,2025-11-19,spinach,1.34,7.12
O02676,C0428,2026-01-28,lettuce,11.0,54.23
O02677,C0428,2026-02-01,lettuce,11.06,50.29
O02678,C0429,2025-07-07,kai_lan,1.23,7.45
O02679,C0429,2025-12-15,kai_lan,5.0,28.89
O02680,C0429,2025-12-16,chye_sim,4.79,29.01
O02681,C0429,2026-03-31,lettuce,4.82,26.4
O02682,C0429,2025-07-09,kai_lan,2.65,16.86
O02683,C0430,2026-03-16,kai_lan,1.17,8.18
O02684,C0430,2025-07-06,spinach,1.87,10.64
O02685,C0430,2026-03-29,spinach,3.11,19.85
O02686,C0430,2025-10-24,spinach,1.87,11.2
O02687,C0430,2026-03-02,spinach,1.63,10.56
O02688,C0431,2026-03-11,arugula,3.5,31.88
O02689,C0431,2026-04-05,kai_lan,0.57,4.62
O02690,C0431,2026-01-26,arugula,3.3,31.49
O02691,C0431,2026-01-30,kai_lan,1.36,11.22
O02692,C0431,2026-03-19,kai_lan,0.42,3.27
O02693,C0431,2026-03-10,kai_lan,4.13,32.03
O02694,C0432,2026-03-27,chye_sim,1.43,7.43
O02695,C0432,2026-02-12,chye_sim,0.73,4.45
O02696,C0433,2026-04-08,spinach,10.2,57.82
O02697,C0433,2026-04-09,chye_sim,8.67,42.2
O02698,C0433,2025-09-11,chye_sim,14.36,77.61
O02699,C0433,2026-04-07,chye_sim,11.94,59.61
O02700,C0433,2025-05-27,chye_sim,13.47,81.86
O02701,C0433,2025-06-29,kai_lan,13.85,87.02
O02702,C0433,2025-10-12,kai_lan,13.71,79.02
O02703,C0433,2025-06-09,chye_sim,5.73,34.83
O02704,C0434,2025-12-13,chye_sim,1.49,7.9
O02705,C0434,2025-12-01,lettuce,1.16,5.79
O02706,C0435,2026-03-26,arugula,2.94,23.2
O02707,C0435,2025-11-05,chye_sim,1.66,10.17
O02708,C0436,2026-02-16,arugula,2.91,22.4
O02709,C0436,2026-03-15,spinach,1.42,8.93
O02710,C0436,2026-03-28,lettuce,2.22,10.1
O02711,C0437,2025-10-30,spinach,0.88,4.64
O02712,C0437,2025-10-28,spinach,3.56,21.18
O02713,C0438,2026-03-20,arugula,2.95,29.02
O02714,C0438,2026-04-08,arugula,3.0,30.99
O02715,C0438,2026-04-02,arugula,3.04,26.17
O02716,C0438,2026-04-05,arugula,2.99,30.98
O02717,C0439,2026-03-04,kai_lan,4.1,37.7
O02718,C0439,2026-02-04,kai_lan,2.9,25.1
O02719,C0439,2026-01-20,chye_sim,3.88,30.08
O02720,C0439,2025-09-11,spinach,2.82,20.55
O02721,C0439,2025-11-26,kai_lan,2.97,22.99
O02722,C0439,2026-01-11,kai_lan,0.4,3.38
O02723,C0439,2025-11-07,kai_lan,4.02,36.91
O02724,C0439,2025-10-03,kai_lan,4.24,38.51
O02725,C0439,2025-10-16,kai_lan,0.96,9.06
O02726,C0439,2025-12-01,kai_lan,4.81,36.34
O02727,C0439,2026-01-26,kai_lan,4.95,41.58
O02728,C0439,2025-11-29,kai_lan,2.45,20.28
O02729,C0439,2026-04-05,kai_lan,2.38,21.29
O02730,C0439,2025-11-07,kai_lan,4.98,39.3
O02731,C0439,2026-01-22,kai_lan,3.45,29.87
O02732,C0439,2025-11-20,kai_lan,4.52,38.41
O02733,C0440,2026-02-03,chye_sim,4.91,37.87
O02734,C0440,2025-10-15,arugula,0.85,7.3
O02735,C0440,2026-04-12,spinach,2.34,15.66
O02736,C0440,2025-07-06,spinach,3.89,29.62
O02737,C0440,2025-07-06,spinach,1.55,12.49
O02738,C0440,2025-11-03,spinach,1.92,14.93
O02739,C0440,2025-08-10,spinach,2.57,19.0
O02740,C0440,2026-04-01,arugula,3.9,39.22
O02741,C0440,2025-09-29,spinach,4.91,39.23
O02742,C0440,2025-08-28,chye_sim,2.17,14.23
O02743,C0440,2026-02-16,spinach,2.69,20.92
O02744,C0440,2025-05-12,chye_sim,1.07,8.13
O02745,C0440,2025-04-22,spinach,4.31,31.95
O02746,C0440,2025-11-08,spinach,4.99,34.18
O02747,C0440,2025-11-06,spinach,0.65,5.12
O02748,C0440,2026-03-01,spinach,4.86,39.73
O02749,C0440,2025-05-16,spinach,0.56,4.4
O02750,C0440,2025-06-02,spinach,3.15,25.8
O02751,C0441,2025-10-02,kai_lan,3.94,27.81
O02752,C0441,2026-01-30,kai_lan,3.04,19.48
O02753,C0441,2026-01-02,kai_lan,0.54,3.38
O02754,C0441,2026-03-01,kai_lan,0.38,2.46
O02755,C0442,2025-12-12,spinach,0.57,3.68
O02756,C0442,2025-09-30,chye_sim,2.23,11.2
O02757,C0442,2025-09-29,spinach,2.91,15.23
O02758,C0442,2026-03-29,chye_sim,4.64,28.09
O02759,C0442,2025-10-11,spinach,4.68,24.34
O02760,C0442,2025-12-02,spinach,4.7,28.41
O02761,C0442,2025-12-02,spinach,1.22,6.56
O02762,C0442,2025-11-16,spinach,0.92,5.91
O02763,C0442,2026-01-20,kai_lan,1.92,13.86
O02764,C0442,2025-09-14,spinach,4.66,26.78
O02765,C0443,2025-12-30,kai_lan,5.79,34.57
O02766,C0443,2026-02-23,kai_lan,12.5,76.16
O02767,C0444,2025-11-30,kai_lan,2.63,17.4
O02768,C0444,2025-12-14,kai_lan,1.19,7.67
O02769,C0444,2026-03-27,kai_lan,1.54,8.95
O02770,C0444,2025-09-15,spinach,0.96,5.44
O02771,C0444,2026-03-09,kai_lan,4.14,26.48
O02772,C0445,2025-11-01,arugula,1.26,8.55
O02773,C0445,2025-11-14,arugula,2.81,22.31
O02774,C0445,2026-02-14,lettuce,2.71,14.62
O02775,C0445,2025-11-07,arugula,1.06,6.88
O02776,C0446,2025-10-22,spinach,1.21,9.16
O02777,C0446,2026-02-20,spinach,2.87,22.83
O02778,C0446,2026-03-29,chye_sim,2.36,17.91
O02779,C0446,2025-11-16,lettuce,4.42,30.51
O02780,C0446,2025-10-19,spinach,4.98,36.73
O02781,C0446,2026-01-10,spinach,3.83,32.03
O02782,C0446,2025-08-01,spinach,3.6,27.46
O02783,C0446,2026-02-25,spinach,4.66,31.91
O02784,C0446,2026-03-22,spinach,4.71,33.26
O02785,C0446,2026-02-13,spinach,4.1,33.55
O02786,C0446,2025-07-28,spinach,0.31,2.36
O02787,C0446,2025-09-02,spinach,1.1,7.77
O02788,C0446,2026-01-15,spinach,1.05,8.84
O02789,C0446,2026-01-24,spinach,1.87,15.79
O02790,C0446,2025-09-12,spinach,2.2,15.22
O02791,C0446,2025-08-27,spinach,3.92,27.24
O02792,C0446,2025-09-30,spinach,2.17,16.19
O02793,C0446,2025-08-10,spinach,2.81,22.12
O02794,C0447,2026-03-08,kai_lan,2.85,19.76
O02795,C0447,2025-11-22,kai_lan,4.62,32.54
O02796,C0448,2025-03-10,chye_sim,1.38,8.21
O02797,C0448,2025-09-30,lettuce,3.55,17.42
O02798,C0448,2025-07-20,chye_sim,1.7,9.59
O02799,C0448,2026-03-04,chye_sim,2.9,14.3
O02800,C0448,2025-04-05,chye_sim,2.42,13.48
O02801,C0448,2025-10-13,chye_sim,0.47,2.67
O02802,C0448,2025-04-08,chye_sim,1.14,6.87
O02803,C0449,2025-12-12,spinach,1.22,7.54
O02804,C0449,2026-02-04,spinach,4.69,26.88
O02805,C0449,2025-11-25,arugula,0.6,4.44
O02806,C0449,2025-12-16,spinach,2.8,15.8
O02807,C0450,2026-04-06,lettuce,4.6,22.58
O02808,C0450,2026-03-19,chye_sim,0.91,5.02
O02809,C0451,2026-03-24,kai_lan,3.32,20.66
O02810,C0451,2026-04-01,lettuce,3.32,17.0
O02811,C0451,2026-01-17,lettuce,3.57,19.09
O02812,C0452,2025-10-23,spinach,3.72,26.92
O02813,C0452,2025-12-11,kai_lan,0.44,3.41
O02814,C0452,2025-09-12,kai_lan,3.81,34.9
O02815,C0452,2025-09-06,kai_lan,4.69,38.62
O02816,C0452,2026-02-19,kai_lan,0.96,8.74
O02817,C0452,2026-03-01,kai_lan,3.3,28.78
O02818,C0452,2025-06-29,kai_lan,3.77,34.55
O02819,C0452,2025-11-08,spinach,4.72,35.99
O02820,C0452,2026-02-09,spinach,1.07,7.27
O02821,C0452,2026-04-05,kai_lan,3.88,34.53
O02822,C0452,2025-12-25,kai_lan,4.74,39.0
O02823,C0452,2026-02-10,kai_lan,4.75,37.43
O02824,C0452,2026-04-12,kai_lan,2.79,25.17
O02825,C0452,2025-10-28,kai_lan,4.34,40.58
O02826,C0452,2025-06-15,kai_lan,2.14,17.49
O02827,C0452,2026-03-18,kai_lan,1.54,12.62
O02828,C0453,2025-12-04,kai_lan,1.81,15.22
O02829,C0453,2025-11-15,spinach,1.21,9.42
O02830,C0453,2025-08-21,arugula,4.17,35.08
O02831,C0453,2025-08-17,lettuce,1.07,6.35
O02832,C0453,2025-12-08,kai_lan,1.56,11.76
O02833,C0453,2025-12-24,kai_lan,1.75,14.13
O02834,C0453,2026-02-08,kai_lan,4.19,32.87
O02835,C0453,2025-10-09,spinach,4.46,36.23
O02836,C0453,2026-02-19,arugula,0.76,7.6
O02837,C0453,2026-02-05,kai_lan,4.81,38.37
O02838,C0453,2025-09-05,kai_lan,3.32,25.45
O02839,C0453,2025-08-04,kai_lan,1.96,16.42
O02840,C0453,2026-03-18,kai_lan,3.08,25.87
O02841,C0454,2026-03-26,kai_lan,2.55,15.65
O02842,C0454,2026-02-24,spinach,2.72,15.98
O02843,C0455,2025-08-18,lettuce,4.48,24.27
O02844,C0455,2025-12-03,chye_sim,2.31,11.37
O02845,C0456,2026-04-04,kai_lan,9.16,63.14
O02846,C0456,2026-02-03,kai_lan,7.99,47.77
O02847,C0457,2026-01-09,arugula,4.92,38.77
O02848,C0457,2025-12-11,arugula,1.9,13.94
O02849,C0457,2026-01-23,spinach,3.65,21.74
O02850,C0457,2025-10-20,arugula,1.73,12.81
O02851,C0457,2025-09-19,chye_sim,2.31,12.2
O02852,C0457,2025-09-28,kai_lan,0.49,2.89
O02853,C0457,2025-12-25,arugula,1.38,10.28
O02854,C0457,2025-11-16,arugula,1.41,10.51
O02855,C0457,2025-09-18,arugula,0.63,3.97
O02856,C0458,2026-01-20,kai_lan,1.26,10.98
O02857,C0458,2026-02-08,chye_sim,1.63,11.08
O02858,C0458,2026-01-30,kai_lan,2.1,18.12
O02859,C0458,2026-03-21,kai_lan,2.65,24.26
O02860,C0458,2025-11-14,kai_lan,4.52,40.88
O02861,C0458,2026-03-22,lettuce,1.0,5.64
O02862,C0458,2025-12-21,arugula,3.61,37.16
O02863,C0458,2025-12-01,kai_lan,4.81,40.86
O02864,C0458,2026-04-13,chye_sim,4.1,26.52
O02865,C0458,2025-10-23,kai_lan,0.6,4.67
O02866,C0459,2026-04-09,kai_lan,1.73,10.16
O02867,C0459,2026-02-04,arugula,2.74,19.34
O02868,C0460,2025-10-10,lettuce,2.9,13.67
O02869,C0460,2025-10-13,spinach,3.62,21.82
O02870,C0460,2025-10-19,arugula,2.56,17.61
O02871,C0460,2026-01-22,lettuce,1.55,6.92
O02872,C0460,2025-10-08,arugula,1.83,13.55
O02873,C0460,2026-04-08,arugula,3.79,26.5
O02874,C0461,2026-01-30,spinach,0.78,5.25
O02875,C0461,2025-07-24,arugula,3.33,28.77
O02876,C0461,2025-12-12,spinach,1.23,9.93
O02877,C0461,2025-08-11,lettuce,4.84,34.23
O02878,C0461,2025-05-06,spinach,1.11,8.53
O02879,C0461,2026-02-06,kai_lan,2.24,17.4
O02880,C0461,2025-06-12,chye_sim,3.39,24.73
O02881,C0461,2026-03-15,spinach,2.9,20.0
O02882,C0461,2025-07-16,spinach,2.01,16.84
O02883,C0461,2026-02-11,lettuce,1.8,12.71
O02884,C0461,2025-09-05,spinach,2.6,20.27
O02885,C0461,2025-12-30,spinach,4.1,29.35
O02886,C0461,2025-05-02,spinach,1.53,10.83
O02887,C0461,2026-01-02,spinach,3.71,25.81
O02888,C0461,2025-12-06,spinach,4.29,32.95
O02889,C0461,2025-04-23,spinach,1.12,7.57
O02890,C0461,2025-05-20,spinach,3.43,26.49
O02891,C0461,2026-01-16,chye_sim,1.31,9.81
O02892,C0461,2025-10-06,spinach,4.77,39.82
O02893,C0461,2026-01-12,spinach,1.0,8.12
O02894,C0462,2025-04-12,spinach,2.01,12.31
O02895,C0462,2026-02-27,lettuce,1.11,5.96
O02896,C0462,2025-07-06,lettuce,4.11,21.04
O02897,C0462,2025-10-17,spinach,2.68,15.79
O02898,C0462,2025-08-18,spinach,3.56,21.74
O02899,C0462,2025-08-30,spinach,1.98,10.76
O02900,C0462,2025-11-21,spinach,0.59,3.68
O02901,C0462,2026-03-12,chye_sim,0.49,2.38
O02902,C0462,2025-07-25,spinach,2.12,11.08
O02903,C0462,2025-12-11,lettuce,0.81,3.58
O02904,C0462,2025-05-15,arugula,2.98,23.67
O02905,C0462,2025-04-09,spinach,1.0,5.92
O02906,C0462,2026-03-26,arugula,3.82,28.6
O02907,C0462,2025-04-09,spinach,2.55,15.31
O02908,C0462,2026-03-04,spinach,0.57,3.54
O02909,C0462,2025-02-23,spinach,4.96,25.9
O02910,C0462,2026-02-07,spinach,0.74,4.75
O02911,C0462,2025-05-06,spinach,3.28,20.06
O02912,C0463,2026-02-12,arugula,4.37,34.69
O02913,C0463,2026-03-16,arugula,3.84,25.24
O02914,C0464,2026-04-04,chye_sim,0.84,4.52
O02915,C0464,2026-01-30,lettuce,1.15,5.12
O02916,C0465,2025-04-08,kai_lan,3.7,24.97
O02917,C0465,2025-12-18,arugula,1.23,9.12
O02918,C0465,2026-03-31,kai_lan,1.68,10.11
O02919,C0465,2025-10-03,kai_lan,2.82,19.03
O02920,C0465,2025-11-11,kai_lan,3.43,21.21
O02921,C0465,2025-12-14,kai_lan,3.89,23.98
O02922,C0465,2025-05-13,kai_lan,0.41,2.68
O02923,C0465,2025-10-11,kai_lan,0.96,6.0
O02924,C0466,2026-03-24,kai_lan,4.92,29.27
O02925,C0466,2026-03-06,kai_lan,0.38,2.66
O02926,C0467,2026-02-19,spinach,2.09,12.96
O02927,C0467,2025-11-18,kai_lan,3.43,22.84
O02928,C0467,2025-12-20,lettuce,4.17,21.79
O02929,C0467,2026-01-15,kai_lan,1.59,10.18
O02930,C0467,2026-02-17,kai_lan,2.84,17.94
O02931,C0467,2025-12-21,kai_lan,0.43,3.07
O02932,C0468,2025-06-10,chye_sim,4.95,30.06
O02933,C0468,2025-10-25,chye_sim,3.19,17.44
O02934,C0468,2026-01-02,chye_sim,0.58,3.29
O02935,C0468,2025-04-23,chye_sim,3.69,18.28
O02936,C0469,2026-03-28,kai_lan,2.24,13.26
O02937,C0469,2026-03-28,kai_lan,3.36,23.91
O02938,C0470,2025-12-09,kai_lan,13.64,95.64
O02939,C0470,2026-03-13,kai_lan,5.08,34.59
O02940,C0470,2025-12-01,kai_lan,5.59,32.1
O02941,C0471,2025-12-31,lettuce,3.91,24.63
O02942,C0471,2026-01-05,spinach,0.6,4.5
O02943,C0471,2026-03-11,spinach,1.64,13.38
O02944,C0471,2025-11-21,arugula,4.26,36.36
O02945,C0471,2026-04-14,arugula,2.34,19.86
O02946,C0471,2026-02-08,arugula,0.86,8.57
O02947,C0471,2025-10-20,arugula,0.43,4.37
O02948,C0471,2026-04-09,arugula,1.38,12.76
O02949,C0471,2025-11-28,kai_lan,1.06,9.0
O02950,C0471,2026-02-05,arugula,0.76,7.48
O02951,C0471,2025-12-21,arugula,1.0,8.27
O02952,C0471,2026-03-22,arugula,1.91,16.0
O02953,C0472,2026-02-11,arugula,2.22,14.46
O02954,C0472,2026-01-23,arugula,1.38,8.92
O02955,C0473,2026-04-09,spinach,2.79,15.33
O02956,C0473,2026-03-07,kai_lan,2.18,12.88
O02957,C0474,2025-11-24,spinach,2.34,13.11
O02958,C0474,2026-04-02,spinach,2.4,14.6
O02959,C0474,2026-01-21,spinach,1.26,7.42
O02960,C0474,2026-02-11,spinach,3.45,21.82
O02961,C0474,2026-01-08,spinach,1.04,6.46
O02962,C0475,2025-11-28,arugula,2.35,15.51
O02963,C0475,2026-01-17,lettuce,2.77,14.63
O02964,C0475,2026-03-21,lettuce,0.57,2.64
O02965,C0476,2025-12-06,lettuce,14.65,73.97
O02966,C0476,2025-08-26,chye_sim,5.51,30.93
O02967,C0477,2025-12-17,spinach,1.49,7.62
O02968,C0477,2026-03-23,spinach,1.41,8.7
O02969,C0477,2026-01-29,spinach,3.66,22.54
O02970,C0477,2026-03-11,spinach,3.0,16.62
O02971,C0477,2026-03-29,kai_lan,3.99,23.07
O02972,C0477,2026-02-28,spinach,0.48,2.83
O02973,C0477,2026-03-19,chye_sim,4.67,25.02
O02974,C0477,2026-02-26,spinach,2.62,14.17
O02975,C0477,2025-05-25,spinach,3.07,18.62
O02976,C0477,2025-11-20,spinach,2.92,16.07
O02977,C0477,2025-11-18,arugula,1.0,7.16
O02978,C0477,2025-05-17,spinach,2.98,16.26
O02979,C0477,2025-07-20,spinach,1.29,7.83
O02980,C0477,2026-01-10,spinach,3.1,18.32
O02981,C0477,2025-06-19,spinach,0.37,2.25
O02982,C0477,2025-09-04,spinach,2.32,15.06
O02983,C0478,2025-07-02,chye_sim,9.67,53.4
O02984,C0478,2026-01-23,kai_lan,9.11,64.04
O02985,C0478,2026-03-26,chye_sim,5.27,31.12
O02986,C0478,2026-03-09,chye_sim,13.5,81.39
O02987,C0479,2025-08-02,spinach,3.52,21.62
O02988,C0479,2026-04-09,spinach,2.67,17.32
O02989,C0479,2026-04-16,spinach,0.99,5.2
O02990,C0480,2025-08-01,lettuce,3.24,22.95
O02991,C0480,2026-04-07,kai_lan,4.16,31.5
O02992,C0480,2026-02-10,spinach,0.95,7.6
O02993,C0480,2026-03-09,arugula,2.75,27.24
O02994,C0480,2025-11-17,kai_lan,2.37,20.06
O02995,C0480,2026-03-02,lettuce,0.59,3.33
O02996,C0480,2025-08-13,kai_lan,1.8,15.86
O02997,C0480,2025-10-21,spinach,0.7,5.4
O02998,C0480,2025-09-05,lettuce,4.69,29.96
O02999,C0480,2026-04-02,kai_lan,3.08,27.8
O03000,C0480,2026-02-22,kai_lan,2.67,22.38
